title,release_date,revenue,budget,return,crew
The Château,2001-01-16,0.0,0.0,0.0,Jesse Peretz
The 4th Tenor,2002-12-03,0.0,0.0,0.0,Harry Basil
Hardbodies 2,1986-09-12,0.0,0.0,0.0,Mark Griffiths
A Sense of History,1992-01-01,0.0,0.0,0.0,Mike Leigh
Colorado Avenue,2007-09-07,0.0,0.0,0.0,Claes Olsson
Vares - The Girls of April,2011-04-20,0.0,0.0,0.0,Lauri Törhönen
Vares - The Kiss of Evil,2011-01-06,0.0,1400000.0,0.0,Anders Engström
The Whip Hand,1951-10-01,0.0,0.0,0.0,William Cameron Menzies
Bummer 2,2006-12-12,0.0,0.0,0.0,Pyotr Buslov
Scorchers,1991-07-07,0.0,0.0,0.0,David Beaird
Never Say Goodbye,1946-11-09,0.0,0.0,0.0,James V. Kern
Since You've Been Gone,1998-06-06,0.0,0.0,0.0,David Schwimmer
Nadine,1987-08-07,5669831.0,12000000.0,0.4724859166666666,Robert Benton
Star Runner,2003-01-01,0.0,0.0,0.0,Daniel Lee
Beyond the Time Barrier,1960-09-08,0.0,125000.0,0.0,Edgar G. Ulmer
How to Live Forever,2011-05-13,40836.0,0.0,0.0,Mark Wexler
Zindagi Na Milegi Dobara,2011-07-15,0.0,0.0,0.0,Zoya Akhtar
Shor in the City,2011-04-28,0.0,0.0,0.0,Krishna D.K.
Shor in the City,2011-04-28,0.0,0.0,0.0,Raj Nidimoru
Ferdinando and Carolina,1999-01-01,0.0,0.0,0.0,Lina Wertmüller
The Last Four Days,1974-03-27,0.0,0.0,0.0,Carlo Lizzani
I cavalieri che fecero l'impresa,2001-01-01,0.0,0.0,0.0,Pupi Avati
13 Frightened Girls,1963-09-11,0.0,0.0,0.0,William Castle
Home,2008-10-29,0.0,0.0,0.0,Ursula Meier
The Babe,1992-04-17,17530973.0,0.0,0.0,Arthur Hiller
Dark Fields,2009-10-25,0.0,0.0,0.0,Douglas Schulze
"A Reason to Live, a Reason to Die",1972-12-27,0.0,0.0,0.0,Tonino Valerii
Illegal,2010-10-06,404.0,0.0,0.0,Olivier Masset-Depasse
Where Sleeping Dogs Lie,1991-11-13,0.0,0.0,0.0,Charles Finch
A Hunting Accident,1978-07-31,0.0,0.0,0.0,Emil Loteanu
Clara and Me,2004-06-30,0.0,0.0,0.0,Arnaud Viard
Tezaab,1988-11-11,0.0,0.0,0.0,N. Chandra
The Turning Point,1977-11-14,0.0,0.0,0.0,Herbert Ross
Office Romance. Our time,2011-03-17,0.0,5000000.0,0.0,Sarik Andreasyan
You and I,2011-01-31,0.0,20000000.0,0.0,Roland Joffé
Stavisky,1974-05-15,0.0,0.0,0.0,Alain Resnais
Culloden,1964-05-24,0.0,0.0,0.0,Peter Watkins
Infelici e contenti,1992-12-18,0.0,0.0,0.0,Neri Parenti
"Video Nasties: Moral Panic, Censorship & Videotape",2010-08-30,0.0,0.0,0.0,Jake West
Fimfarum 2,2006-02-23,0.0,0.0,0.0,Vlasta Pospíšilová
Fimfarum 2,2006-02-23,0.0,0.0,0.0,Aurel Klimt
Fimfarum 2,2006-02-23,0.0,0.0,0.0,Jan Balej
Fimfarum 2,2006-02-23,0.0,0.0,0.0,Břetislav Pojar 
Ho visto le stelle,2003-12-19,0.0,0.0,0.0,Vincenzo Salemme
Fimfárum Jana Wericha,2002-11-28,0.0,0.0,0.0,Vlasta Pospíšilová
Fimfárum Jana Wericha,2002-11-28,0.0,0.0,0.0,Aurel Klimt
Please Remove Your Shoes,2010-07-01,0.0,0.0,0.0,
Critical Care,1997-10-31,0.0,0.0,0.0,Sidney Lumet
Beyond the Gates of Splendor,2002-01-01,38.0,0.0,0.0,Jim Hanon
Ferocious Planet,2011-04-09,0.0,0.0,0.0,Billy O'Brien
The Lost Valentine,2011-01-30,0.0,0.0,0.0,Darnell Martin
L'outremangeur,2002-09-10,0.0,0.0,0.0,Thierry Binisti
Rain,1932-10-12,0.0,0.0,0.0,Lewis Milestone
Men in War,1957-03-19,0.0,0.0,0.0,Anthony Mann
Colin Quinn: Long Story Short,2011-04-09,0.0,0.0,0.0,Jerry Seinfeld
Colin Quinn: Long Story Short,2011-04-09,0.0,0.0,0.0,John Moffitt
Breaking The Surface: The Greg Louganis Story,1997-03-19,0.0,0.0,0.0,Steven Hilliard Stern
The Tuner,2004-09-06,0.0,0.0,0.0,Kira Muratova
Distant Drums,1951-12-25,0.0,0.0,0.0,Raoul Walsh
Thank You,2011-04-08,4100000.0,13100000.0,0.3129770992366412,Anees Bazmee
Tibet: Cry of the Snow Lion,2002-09-13,0.0,0.0,0.0,Tom Piozet
Point Blank,2010-12-01,0.0,16000000.0,0.0,Fred Cavayé
Spud,2010-12-03,0.0,5000000.0,0.0,Donovan Marsh
Che!,1969-06-27,0.0,0.0,0.0,Richard Fleischer
Meetin' WA,1986-04-23,0.0,0.0,0.0,Jean-Luc Godard
Beautiful People,1999-09-16,0.0,0.0,0.0,Jasmin Dizdar
The Waterdance,1992-05-13,0.0,0.0,0.0,Neal Jimenez
The Waterdance,1992-05-13,0.0,0.0,0.0,Michael Steinberg
The 19th Wife,2010-09-13,0.0,0.0,0.0,Rod Holcomb
Affair in Trinidad,1952-07-29,0.0,0.0,0.0,Vincent Sherman
Assigned to Danger,1948-05-19,0.0,0.0,0.0,Budd Boetticher
They All Kissed the Bride,1942-06-11,0.0,0.0,0.0,Alexander Hall
Behind Green Lights,1946-02-15,0.0,0.0,0.0,Otto Brower
The Children Are Watching Us,1944-10-27,0.0,0.0,0.0,Vittorio De Sica
The Italian Connection,1972-09-02,0.0,0.0,0.0,Fernando Di Leo
Maddalena... zero in condotta,1940-12-18,0.0,0.0,0.0,Vittorio De Sica
Race to Space,2001-10-31,0.0,0.0,0.0,Sean McNamara
Pale Flower,1964-03-01,0.0,0.0,0.0,Masahiro Shinoda
Zhou Yu's Train,2002-08-01,0.0,0.0,0.0,Sun Zhou
Springtime in a Small Town,2002-09-04,0.0,0.0,0.0,Tian Zhuangzhuang
Mayor of the Sunset Strip,2003-06-17,0.0,0.0,0.0,George Hickenlooper
Foo Fighters: Back and Forth,2011-04-05,0.0,0.0,0.0,James Moll
g@me.,2003-11-08,0.0,0.0,0.0,Satoshi Isaka
Santa Claus and the Magic Drum,1996-12-24,0.0,0.0,0.0,Mauri Kunnas
Santa Claus and the Magic Drum,1996-12-24,0.0,0.0,0.0,Pekka Lehtosaari
Between Midnight and Dawn,1950-10-01,0.0,0.0,0.0,Gordon Douglas
Stolen Identity,1953-01-01,0.0,0.0,0.0,Gunther von Fritsch
Idiot's Delight,1939-01-27,0.0,0.0,0.0,Clarence Brown
A-Haunting We Will Go,1942-08-07,0.0,0.0,0.0,Alfred L. Werker
Air Raid Wardens,1943-04-04,0.0,0.0,0.0,Edward Sedgwick
Helena from the Wedding,2010-11-12,0.0,0.0,0.0,Joseph Infantolino
Born Equal,2006-12-04,0.0,0.0,0.0,Dominic Savage
Dustbin Baby,2008-12-21,0.0,0.0,0.0,
Final Sale,2011-01-24,0.0,0.0,0.0,Andrew C. Erin
If the Shoe Fits,1990-12-12,0.0,0.0,0.0,Tom Clegg
I'm Not Rappaport,1996-12-24,0.0,0.0,0.0,Herb Gardner
Burn Notice: The Fall of Sam Axe,2011-04-17,0.0,0.0,0.0,Jeffrey Donovan
Rage,2009-08-12,0.0,0.0,0.0,Sebastián Cordero
The Girl in the Yellow Pajamas,1977-12-31,0.0,0.0,0.0,Flavio Mogherini
Love on the Run,1936-11-20,0.0,0.0,0.0,W.S. Van Dyke
Funkytown,2011-03-04,0.0,0.0,0.0,Daniel Roby
The Holy Land,2001-04-04,0.0,0.0,0.0,Eitan Gorlin
The Bishop Murder Case,1930-01-03,0.0,0.0,0.0,Nick Grinde
The Bishop Murder Case,1930-01-03,0.0,0.0,0.0,David Burton
The Journey of August King,1995-09-14,0.0,0.0,0.0,John Duigan
Christmas Every Day,1996-11-30,0.0,0.0,0.0,Larry Peerce
Julietta,2001-09-06,0.0,0.0,0.0,Christoph Stark
Sabah,2005-06-04,0.0,0.0,0.0,Ruba Nadda
Smoking / No Smoking,1993-12-15,0.0,0.0,0.0,Alain Resnais
Touch,1997-02-14,0.0,0.0,0.0,Paul Schrader
The Bravados,1958-06-25,0.0,0.0,0.0,Henry King
Jeremy,1973-01-01,0.0,0.0,0.0,Arthur Barron
Esther Kahn,2000-10-04,0.0,0.0,0.0,Arnaud Desplechin
Baby Blues,2012-09-10,0.0,1635794.0,0.0,Katarzyna Roslaniec
California,1977-09-16,0.0,0.0,0.0,Michele Lupo
Welcome to the Space Show,2010-02-18,0.0,0.0,0.0,Masaaki Yuasa
Welcome to the Space Show,2010-02-18,0.0,0.0,0.0,Koji Masunari
The Grand Duel,1972-12-29,0.0,0.0,0.0,Giancarlo Santi
The Inheritance,2011-04-11,0.0,500000.0,0.0,Robert O'Hara
"Lebanon, Pa.",2011-04-29,0.0,0.0,0.0,Ben Hickernell
Don Giovanni,1979-11-06,0.0,7000000.0,0.0,Joseph Losey
Silver Bears,1978-07-21,0.0,0.0,0.0,Ivan Passer
Squeeze Play,1979-09-24,0.0,150000.0,0.0,Lloyd Kaufman
First Love,1939-11-10,0.0,0.0,0.0,Henry Koster
One Hundred Men and a Girl,1937-09-05,0.0,762.0,0.0,Henry Koster
Something in the Wind,1947-07-21,0.0,0.0,0.0,Irving Pichel
A Foreign Affair,1948-08-20,0.0,1500000.0,0.0,Billy Wilder
And God Created Woman,1988-03-04,0.0,0.0,0.0,Roger Vadim
Meet Prince Charming,2002-01-01,0.0,0.0,0.0,Brett Parker
In Your Dreams,2005-04-13,0.0,0.0,0.0,Denis Thybaud
In girum imus nocte et consumimur igni,1978-03-12,0.0,0.0,0.0,Guy Debord
Why Not Me?,1999-01-06,0.0,0.0,0.0,Stéphane Giusti
We Have a Pope,2011-04-15,0.0,11000000.0,0.0,Nanni Moretti
The Bonnie Parker Story,1958-05-28,0.0,0.0,0.0,William Witney
Titeuf,2011-04-06,0.0,0.0,0.0,Zep
L.A. Without a Map,1998-09-11,0.0,0.0,0.0,Mika Kaurismäki
A Boy and His Samurai,2010-07-31,0.0,0.0,0.0,Yoshihiro Nakamura
Don't Deliver Us from Evil,1971-04-05,0.0,0.0,0.0,Joël Séria
Marock,2005-05-20,0.0,0.0,0.0,Laïla Marrakchi
Thirst,1979-09-28,0.0,0.0,0.0,Rod Hardy
Flipping Out - Israel's Drug Generation,2008-01-01,0.0,0.0,0.0,Yoav Shamir
12 to the Moon,1960-06-10,0.0,0.0,0.0,David Bradley
Shake! Otis at Monterey,1987-10-16,0.0,0.0,0.0,D.A. Pennebaker
The Truth,1960-11-02,0.0,0.0,0.0,Henri-Georges Clouzot
Killjoy 3,2010-09-14,0.0,0.0,0.0,John Lechago
Wendy Wu: Homecoming Warrior,2006-06-16,0.0,6000000.0,0.0,John Laing
Bad Day to Go Fishing,2009-07-31,0.0,0.0,0.0,Álvaro Brechner
Midway to Heaven,2011-02-04,0.0,0.0,0.0,Michael Flynn
Sennentuntschi,2010-09-23,0.0,0.0,0.0,Michael Steiner
Reparando,2010-01-01,0.0,0.0,0.0,Scott Owen Moore
Year of the Carnivore,2009-05-01,0.0,0.0,0.0,Sook-Yin Lee
The Ice Princess,1996-12-12,0.0,0.0,0.0,Danny Huston
Forgotten Pistolero,1969-10-17,0.0,0.0,0.0,Ferdinando Baldi
Jesus is a Palestinian,1999-04-17,0.0,0.0,0.0,Lodewijk Crijns
Girl 6,1996-03-22,4939939.0,12000000.0,0.4116615833333333,Spike Lee
1990: The Bronx Warriors,1982-08-22,0.0,0.0,0.0,Enzo G. Castellari
Up to His Ears,1965-12-04,0.0,0.0,0.0,Philippe de Broca
Dear America: Letters Home from Vietnam,1987-10-01,0.0,0.0,0.0,Bill Couturié
Congorama,2006-05-25,0.0,5000000.0,0.0,Philippe Falardeau
Rise of the Planet of the Apes,2011-08-03,482860185.0,93000000.0,5.192045,Rupert Wyatt
A Girl in Australia,1971-01-01,0.0,0.0,0.0,Luigi Zampa
Shakedown,2002-12-24,0.0,0.0,0.0,Brian Katkin
Ethan Frome,1993-03-12,0.0,0.0,0.0,John Madden
Dream Man,1995-01-01,0.0,0.0,0.0,René Bonnière
Gilles' Wife,2004-09-15,0.0,0.0,0.0,Frédéric Fonteyne
Buddha Collapsed Out of Shame,2007-09-09,0.0,0.0,0.0,Hana Makhmalbaf
The Ape Woman,1964-01-31,0.0,0.0,0.0,Marco Ferreri
The Story of Seabiscuit,1949-11-12,0.0,700000.0,0.0,David Butler
Poor But Beautiful,1957-12-30,0.0,0.0,0.0,Dino Risi
The Big Store,1973-09-06,0.0,0.0,0.0,Claude Zidi
Something Ventured,2011-04-01,0.0,0.0,0.0,
The Painted Hills,1951-05-04,0.0,0.0,0.0,Harold F. Kress
Courage of Lassie,1946-11-08,0.0,0.0,0.0,Fred M. Wilcox
Invisible Mom,1997-05-20,0.0,0.0,0.0,Fred Olen Ray
Out of It,1978-10-10,0.0,0.0,0.0,Gérard Oury
Born in Absurdistan,1999-11-01,0.0,0.0,0.0,Houchang Allahyari
Alice,2009-12-06,0.0,0.0,0.0,Nick Willing
Strategic Air Command,1955-07-12,0.0,0.0,0.0,Anthony Mann
Villain,2010-09-11,0.0,0.0,0.0,Lee Sang-Il
Anonymous,2011-10-21,15395087.0,30000000.0,0.5131695666666667,Roland Emmerich
Sunday in New York,1963-11-13,0.0,0.0,0.0,Peter Tewksbury
Pageant,2008-12-26,0.0,0.0,0.0,Ron Davis
Pageant,2008-12-26,0.0,0.0,0.0,Stewart Halpern-Fingerhut
Prom Night in Mississippi,2009-01-15,0.0,0.0,0.0,Paul Saltzman
The Prodigies,2011-06-07,0.0,0.0,0.0,Antoine Charreyron
The Boss,1956-10-01,0.0,0.0,0.0,Byron Haskin
Lady Terminator,1989-06-10,0.0,0.0,0.0,H. Tjut Djalil
Canon City,1948-06-30,0.0,0.0,0.0,Crane Wilbur
High Infidelity,1964-01-22,0.0,0.0,0.0,Luciano Salce
High Infidelity,1964-01-22,0.0,0.0,0.0,Mario Monicelli
High Infidelity,1964-01-22,0.0,0.0,0.0,Franco Rossi
High Infidelity,1964-01-22,0.0,0.0,0.0,Elio Petri
The Cop in Blue Jeans,1976-03-11,0.0,0.0,0.0,Bruno Corbucci
The Light Bulb Conspiracy,2010-11-30,0.0,0.0,0.0,Cosima Dannoritzer
The Light Bulb Conspiracy,2010-11-30,0.0,0.0,0.0,Steve Michelson
The Long Gray Line,1955-02-09,0.0,0.0,0.0,John Ford
Crazy About Ya,2010-10-20,3082901.0,0.0,0.0,Jan Verheyen
The Reformer and the Redhead,1950-05-05,0.0,0.0,0.0,Melvin Frank
The Reformer and the Redhead,1950-05-05,0.0,0.0,0.0,Norman Panama
The Three Marias,2002-01-01,0.0,0.0,0.0,Aluizio Abranches
Some Say No,2011-01-01,0.0,8100000.0,0.0,Giambattista Avellino
"Django, Kill! (If You Live Shoot!)",1967-05-03,0.0,0.0,0.0,Giulio Questi
The Fine Art of Love: Mine Ha-Ha,2005-11-25,0.0,0.0,0.0,John Irvin
A Good Lawyer's Wife,2003-08-15,0.0,0.0,0.0,Im Sang-soo
Class of 1999 II - The Substitute,1994-03-29,0.0,0.0,0.0,Spiro Razatos
Swing,2008-02-14,0.0,0.0,0.0,Anton Sivers
Three Steps Above Heaven,2010-12-03,0.0,0.0,0.0,Fernando González Molina
Space Battleship Yamato,2010-12-01,11212294.0,12000000.0,0.9343578333333332,Takashi Yamazaki
Westward Ho,1935-08-19,0.0,0.0,0.0,Robert N. Bradbury
The Naked Jungle,1954-03-03,0.0,0.0,0.0,Byron Haskin
Impudent Girl,1985-12-11,0.0,0.0,0.0,Claude Miller
Beware the Moon: Remembering 'An American Werewolf in London',2009-09-14,0.0,0.0,0.0,Paul Davis
The PyraMMMid,2011-04-07,0.0,2200000.0,0.0,Eldar Salavatov
Sara,1997-05-23,0.0,835000.0,0.0,Maciej Slesicki
Johnny Belinda,1948-09-14,0.0,0.0,0.0,Jean Negulesco
Cuba,1979-12-21,0.0,0.0,0.0,Richard Lester
The Captive City,1952-03-26,0.0,0.0,0.0,Robert Wise
Good Deeds,2012-02-23,0.0,0.0,0.0,Tyler Perry
Bimboland,1998-12-23,0.0,0.0,0.0,Ariel Zeitoun
Le Poulpe,1998-10-07,0.0,0.0,0.0,Guillaume Nicloux
Bingo Bongo,1982-12-23,0.0,0.0,0.0,Pasquale Festa Campanile
The Girl in Black Stockings,1957-09-24,0.0,0.0,0.0,Howard W. Koch
Toto and Carolina,1955-03-03,0.0,0.0,0.0,Mario Monicelli
Fiasco in Milan,1959-12-19,0.0,0.0,0.0,Nanni Loy
High School Hellcats,1958-06-01,0.0,0.0,0.0,Edward Bernds
Breaking Point,1994-01-01,0.0,0.0,0.0,Paul Ziller
CounterForce,1998-12-14,0.0,7000000.0,0.0,Martin Kunert
Only God Knows,2006-01-20,0.0,0.0,0.0,Carlos Bolado
Flypaper,2011-08-19,3142154.0,5000000.0,0.6284308,Rob Minkoff
Four More Years,2010-11-25,0.0,0.0,0.0,Tova Magnusson
The Flying Guillotine,1975-02-18,0.0,0.0,0.0,Ho Meng-Hua
Neon Flesh,2010-10-09,0.0,0.0,0.0,Paco Cabezas
City Across the River,1949-04-07,0.0,0.0,0.0,Maxwell Shane
Agnosia,2010-09-26,0.0,0.0,0.0,Eugenio Mira
Earth Days,2009-08-14,0.0,1200000.0,0.0,Robert Stone
"Mumsy, Nanny, Sonny & Girly",1970-02-12,0.0,0.0,0.0,Freddie Francis
Mozart's Sister,2010-06-09,0.0,0.0,0.0,René Féret
Murderous Maids,2000-11-22,0.0,0.0,0.0,Jean-Pierre Denis
The Fantasticks,1995-12-27,0.0,10000000.0,0.0,Michael Ritchie
Raiders of the Lost Ark - The Adaptation,1989-01-01,0.0,5000.0,0.0,Eric Zala
El Big Bang de Tunguska,2008-06-01,0.0,0.0,0.0,Christoph Schuch
Link,1986-03-05,0.0,0.0,0.0,Richard Franklin
Blood Diner,1987-07-24,0.0,0.0,0.0,Jackie Kong
Paparazzi,1998-04-29,0.0,0.0,0.0,Alain Berbérian
The Wrong Box,1966-06-19,0.0,0.0,0.0,Bryan Forbes
Head Over Heels,2010-12-31,0.0,0.0,0.0,Roberto Santucci
Brave,2012-06-21,538983207.0,185000000.0,2.9134227405405406,Brenda Chapman
Brave,2012-06-21,538983207.0,185000000.0,2.9134227405405406,Mark Andrews
Brave,2012-06-21,538983207.0,185000000.0,2.9134227405405406,Steve Purcell
Eye of God,1997-10-17,0.0,0.0,0.0,Tim Blake Nelson
Death Before Dishonor,1987-02-20,0.0,0.0,0.0,Terry Leonard
Pittsburgh,1942-12-11,0.0,0.0,0.0,Lewis Seiler
The Next Voice You Hear....,1950-06-29,0.0,0.0,0.0,William A. Wellman
American Gun,2002-06-13,0.0,0.0,0.0,Alan Jacobs
Somebody's Hero,2011-05-01,0.0,0.0,0.0,Darin Beckstead
Quest for Fire,1981-12-15,55260558.0,12000000.0,4.6050465,Jean-Jacques Annaud
30 Minutes or Less,2011-08-11,40547440.0,28000000.0,1.448122857142857,Ruben Fleischer
Monsters University,2013-06-20,743559607.0,200000000.0,3.717798035,Dan Scanlon
Dark Shadows,2012-05-08,245527149.0,150000000.0,1.63684766,Tim Burton
Frankenweenie,2012-10-04,35287788.0,39000000.0,0.9048150769230768,Tim Burton
Melancholia,2011-05-26,21817298.0,7400000.0,2.948283513513513,Lars von Trier
Long Way Down,2010-11-30,0.0,0.0,0.0,David Alexanian
Long Way Down,2010-11-30,0.0,0.0,0.0,Russ Malkin
I giorni contati,1963-01-01,0.0,0.0,0.0,Elio Petri
Tracker,2010-05-20,0.0,6500000.0,0.0,Ian Sharp
Bummer,2003-08-02,1600000.0,700000.0,2.2857142857142856,Pyotr Buslov
A Good Night to Die,2003-01-01,0.0,0.0,0.0,Craig Singer
Guernsey,2005-08-25,0.0,0.0,0.0,Nanouk Leopold
Stray Dog: Kerberos Panzer Cops,1991-12-31,0.0,0.0,0.0,Mamoru Oshii
Home,2009-06-03,0.0,0.0,0.0,Yann Arthus-Bertrand
Attenberg,2010-09-14,0.0,0.0,0.0,Athina Rachel Tsangari
Vanishing of the Bees,2009-10-09,0.0,0.0,0.0,George Langworthy
Vanishing of the Bees,2009-10-09,0.0,0.0,0.0,Maryam Henein
Bhutto,2010-11-05,0.0,0.0,0.0,Johnny O'Hara
Bhutto,2010-11-05,0.0,0.0,0.0,Duane Baughman
Promised Land,1987-09-01,316000.0,0.0,0.0,Michael Hoffman
The Spook Who Sat by the Door,1973-09-21,0.0,0.0,0.0,Ivan Dixon
Hotte in Paradise,2003-01-25,0.0,0.0,0.0,Dominik Graf
La suerte está echada,2005-08-11,0.0,0.0,0.0,Sebastián Borensztein
Precious Find,1996-01-01,0.0,0.0,0.0,Philippe Mora
Alza la testa,2009-11-06,0.0,0.0,0.0,Alessandro Angelini
Private Confessions,1996-12-25,0.0,0.0,0.0,Liv Ullmann
Le viager,1972-09-05,0.0,0.0,0.0,Pierre Tchernia
Mouth to Mouth,1995-11-10,0.0,0.0,0.0,Manuel Gómez Pereira
Cat Shit One,2010-10-17,0.0,0.0,0.0,Kazuya Sasahara
The Mattei Affair,1972-01-26,0.0,0.0,0.0,Francesco Rosi
Passed Away,1992-04-24,0.0,0.0,0.0,Charlie Peters
The Little Girl Who Conquered Time,1983-07-16,0.0,0.0,0.0,Nobuhiko Ôbayashi
Tammy Tell Me True,1961-07-26,0.0,0.0,0.0,Harry Keller
The Education of Little Tree,1997-12-25,0.0,0.0,0.0,Richard Friedenberg
The Miracle of Marcelino,1954-02-24,0.0,0.0,0.0,Ladislao Vajda
3 Ring Circus,1954-12-22,0.0,0.0,0.0,Joseph Pevney
The Teacher from Vigevano,1963-12-24,0.0,0.0,0.0,Elio Petri
Under New Management,2009-01-01,0.0,0.0,0.0,Joe Otting
Madagascar,2011-02-16,0.0,0.0,0.0,
2033,2010-02-05,0.0,5000000.0,0.0,Francisco Laresgoiti
P.U.N.K.S,1999-01-05,0.0,0.0,0.0,Sean McNamara
A Hot Dog Program,1999-08-31,0.0,0.0,0.0,
Year of the Horse,1997-10-08,0.0,0.0,0.0,Jim Jarmusch
Talking Funny,2011-04-22,0.0,0.0,0.0,John Moffitt
Peter-No-Tail in Americat,1985-12-14,0.0,0.0,0.0,Jan Gissberg
Peter-No-Tail in Americat,1985-12-14,0.0,0.0,0.0,Stig Lasseby
The Questor Tapes,1974-01-23,0.0,0.0,0.0,Richard A. Colla
Land of Silence and Darkness,1971-10-08,0.0,0.0,0.0,Werner Herzog
Hello Ghost,2010-12-23,0.0,0.0,0.0,Kim Young-tak
United,2011-01-02,0.0,0.0,0.0,James Strong
Aquatic Language,2002-10-26,0.0,0.0,0.0,Yasuhiro Yoshiura
Raining Stones,1993-09-09,0.0,0.0,0.0,Ken Loach
Battle in Outer Space,1959-12-26,0.0,0.0,0.0,Ishirô Honda
Destiny Turns on the Radio,1995-04-28,0.0,0.0,0.0,Jack Baran
My Sister and I,1987-12-19,0.0,0.0,0.0,Carlo Verdone
The Wedding Weekend,2006-12-12,0.0,0.0,0.0,Bruce Leddy
First Love,2004-01-01,9392.0,0.0,0.0,Matteo Garrone
Almost Kings,2010-11-11,0.0,0.0,0.0,Philip G. Flores
35 and Ticking,2011-05-20,0.0,0.0,0.0,Russ Parr
Johnny Kapahala - Back on Board,2007-06-08,0.0,0.0,0.0,Eric Bross
Sound and Fury,2000-10-29,0.0,0.0,0.0,Josh Aronson
Casomai,2002-01-01,0.0,0.0,0.0,Alessandro D'Alatri
Fan-Fan the Tulip,1952-03-21,0.0,0.0,0.0,Christian-Jaque
Fetish,2008-05-01,0.0,0.0,0.0,Soopum Sohn
Nothing Underneath,1985-01-01,0.0,0.0,0.0,Carlo Vanzina
"Turn Me On, Dammit!",2011-08-19,0.0,3100000.0,0.0,Jannicke Systad Jacobsen
The Great Waltz,1938-11-04,0.0,0.0,0.0,Julien Duvivier
The Two of Us,1967-03-08,0.0,0.0,0.0,Claude Berri
The Well Digger's Daughter,2011-04-19,0.0,0.0,0.0,Daniel Auteuil
Revenge of the Bridesmaids,2010-07-18,0.0,0.0,0.0,James Hayman
Hella W,2011-01-01,0.0,2500000.0,0.0,Juha Wuolijoki
Alive,2006-09-21,3214998.0,0.0,0.0,Aleksandr Veledinskiy
The Devil's Double,2011-02-11,5728213.0,19100000.0,0.2999064397905759,Lee Tamahori
Unmistaken Child,2009-06-07,302000.0,0.0,0.0,Nati Baratz
Why Has Bodhi-Dharma Left for the East?,1989-09-23,0.0,0.0,0.0,Bae Yong-kyun
The Charge,2003-02-20,0.0,0.0,0.0,Nikolai Stambula
Backlash,1956-04-11,0.0,0.0,0.0,John Sturges
Bamako,2006-06-21,111000.0,2000000.0,0.0555,Abderrahmane Sissako
Two Weeks in Another Town,1962-08-17,0.0,0.0,0.0,Vincente Minnelli
The Second Woman,1950-07-07,0.0,0.0,0.0,James V. Kern
Indigo,2008-03-20,0.0,2500000.0,0.0,Roman Prygunov
The Adventures of Tom Thumb & Thumbelina,2002-08-06,0.0,0.0,0.0,Glenn Chaika
Distracted,1970-12-09,0.0,0.0,0.0,Pierre Richard
Limbo,1999-06-04,1997807.0,8000000.0,0.249725875,John Sayles
Songcatcher,2001-03-01,0.0,0.0,0.0,Maggie Greenwald
Bastards,2006-02-02,0.0,0.0,0.0,Aleksandr Atanesyan
Snowman's Land,2010-09-19,0.0,0.0,0.0,Tomasz Thomson
Nevalyashka,2007-04-26,0.0,0.0,0.0,Roman Kachanov
Midnight Sun,2006-06-17,0.0,0.0,0.0,Norihiro Koizumi
The Donkey's Hide,1982-01-01,0.0,0.0,0.0,Nadezhda Kosheverova
The Snake Pit,1948-11-04,0.0,0.0,0.0,Anatole Litvak
Storefront Hitchcock,1998-03-27,0.0,0.0,0.0,Jonathan Demme
Bug,1975-06-06,0.0,0.0,0.0,Jeannot Szwarc
Blood Crime,2002-09-13,0.0,0.0,0.0,William A. Graham
Madonna che silenzio c'è stasera,1982-09-01,0.0,0.0,0.0,Maurizio Ponzi
Assassination on the Tiber,1979-10-12,0.0,0.0,0.0,Bruno Corbucci
Loki - Arnaldo Baptista,2008-10-17,0.0,0.0,0.0,Paulo Henrique Fontenelle
Kummeli Stories,1995-10-20,0.0,0.0,0.0,Matti Grönberg
Cry Wolf,1947-07-18,0.0,0.0,0.0,Peter Godfrey
Countdown,2006-11-02,0.0,0.0,0.0,Vadim Shmelyov
The Green Glove,1952-02-28,0.0,0.0,0.0,Rudolph Maté
Delitto a Porta Romana,1980-01-01,0.0,0.0,0.0,Bruno Corbucci
Aurora,2006-11-30,0.0,0.0,0.0,Oksana Bayrak
Pinky,1949-09-28,0.0,0.0,0.0,Elia Kazan
Brighton Rock,2010-09-13,0.0,0.0,0.0,Rowan Joffe
His Wife's Diary,2000-06-06,0.0,0.0,0.0,Aleksey Uchitel
In Search of Memory,2008-08-20,0.0,0.0,0.0,Petra Seeger
Lovey-Dovey,2007-03-01,0.0,0.0,0.0,Aleksandr Strizhenov
Lovey-Dovey 2,2008-12-23,17850711.0,3000000.0,5.950237,Maksim Pezhemskiy
The Best Movie,2008-01-23,0.0,0.0,0.0,Kirill Kuzin
The Best Movie 2,2009-01-22,0.0,0.0,0.0,Oleg Fomin
Tender Age,2000-06-06,0.0,0.0,0.0,Sergey Solovyov
Bombardier,1943-05-14,0.0,0.0,0.0,Richard Wallace
Beachhead,1954-02-05,0.0,0.0,0.0,Stuart Heisler
Back Door to Hell,1964-12-19,0.0,0.0,0.0,Monte Hellman
Singam,2010-05-28,9700000.0,2200000.0,4.409090909090909,Hari
Savages,2006-11-23,1328612.0,800000.0,1.660765,Viktor Shamirov
